user_id,task_id,task,service_name,time,location,response_time,availability,successability,latency,cost,QoSmean,QoS_rating,Accessibility_rating
361,0,Identify user location,Location_service,Afternoon,Public,309.5492462241635,98.41502112126521,96.83929240986282,88.59273502980166,0.9164980932669277,0.8965293471870441,5,5
972,0,Identify user location,Location_service,Evening,Private,333.34581503632586,98.09298448465915,91.84317272507514,91.18529061734402,0.9766290693971016,0.8877829043098312,5,4
401,0,Identify user location,Location_service,Afternoon,Private,328.71671628332047,87.42475936010699,103.66809833116045,104.98639343963193,0.8568052987241521,0.8855718854719048,5,3
350,0,Identify user location,Location_service,Morning,Public,284.58479212234624,87.55853454170496,90.37236322632556,99.04616688085548,0.14616429432472222,0.8957535493688634,3,5
76,0,Identify user location,Location_service,Afternoon,Private,326.38024903936457,82.61564226652331,103.7108600958651,112.60171820523402,0.8438495297139638,0.8828009168366758,5,4
661,0,Identify user location,Location_service,Evening,Private,273.9570447453467,104.21319754160692,95.24562678988343,99.21886137664634,0.5451370058498802,0.90457604364759,4,2
507,0,Identify user location,Location_service,Morning,Public,358.14807339004193,76.36710023383354,81.59537843221369,93.910162866665,0.3044959407711527,0.8713696258288584,3,2
91,0,Identify user location,Location_service,Morning,Private,282.8973895089906,76.93920796074259,102.19604973685918,101.1669930478102,0.7194923973852811,0.8959662119126406,5,2
14,0,Identify user location,Location_service,Morning,Public,331.33558210578997,79.1288665898673,98.51934465850921,82.31373899314492,0.17198545652755515,0.8873950151519009,3,5
942,0,Identify user location,Location_service,Evening,Private,307.6199696604748,98.1308178217481,102.00433254093662,119.22256399727866,0.030477757323292054,0.8899586865417322,3,4
987,0,Identify user location,Location_service,Morning,Private,300.9739890928645,93.73713477234304,112.3706143606754,121.48391469973137,0.7313644984301646,0.8928157246278231,5,2
667,0,Identify user location,Location_service,Afternoon,Public,356.56240911218066,89.96622334442011,82.4311306898871,96.35808120611222,0.0933634163368664,0.8751136289175203,3,4
4,0,Identify user location,Location_service,Evening,Public,371.36720521664154,82.39642138577575,104.8361840531647,91.12023110758852,0.6292944518705818,0.8765668892155171,4,3
502,0,Identify user location,Location_service,Evening,Private,314.0887154361732,92.31316551677149,96.56564179853008,102.96915506803067,0.2541587564813844,0.8895527241308215,3,2
498,0,Identify user location,Location_service,Evening,Private,303.2077454355869,95.12387818054034,90.24734627169057,68.07720685874543,0.5242978462150002,0.9012116028769595,4,5
306,0,Identify user location,Location_service,Afternoon,Public,287.6419250061597,93.19394517257953,111.54919558978723,109.50302114176036,0.48085340284871336,0.8994218688371377,4,5
531,0,Identify user location,Location_service,Evening,Private,292.32362676500344,103.87051846405656,93.66497634537393,107.90629983187222,0.5256074348499046,0.8965826512557721,4,3
591,0,Identify user location,Location_service,Afternoon,Private,323.89715758629603,80.72875751927502,89.43590470372637,113.1246899916621,0.7509410188063438,0.878883376951574,5,3
988,0,Identify user location,Location_service,Afternoon,Private,306.7808878504597,79.76648270048052,99.6345217820926,86.84036951097316,0.9164312070765334,0.8934032573280565,5,3
555,0,Identify user location,Location_service,Morning,Public,348.07962771705627,92.85370640132898,84.75055879261825,93.63854722944093,0.15993827591608067,0.8796401086172111,3,4
914,0,Identify user location,Location_service,Morning,Private,337.78747462847025,97.66682240679737,105.60093777403864,103.01886137985905,0.4591563813768994,0.8869709056717722,4,2
605,0,Identify user location,Location_service,Evening,Private,297.0168785829573,84.62155102552262,70.83907532918974,73.26150785792142,0.5334791693164996,0.8932384351629707,4,3
11,0,Identify user location,Location_service,Evening,Private,306.57140751366137,88.08462894549643,87.5784101112373,90.47618149735774,0.24358326116723517,0.8914269883544798,3,2
646,0,Identify user location,Location_service,Evening,Public,293.6220810396034,77.88422120812608,91.79478431764676,100.03955422910771,0.11601173664055797,0.8907103089059399,3,4
830,0,Identify user location,Location_service,Afternoon,Public,309.5042684366152,87.53576856286612,96.60627706267671,85.15387201511759,0.8580085308637203,0.8944250480991044,5,3
60,0,Identify user location,Location_service,Afternoon,Public,314.5813013720535,90.75796902142986,93.5423198648909,119.45348706471658,0.5684956778824728,0.8836066641552583,4,5
46,0,Identify user location,Location_service,Afternoon,Private,334.01077366706977,89.33449142728026,94.7649420947084,91.69381844382794,0.5324980402965185,0.8858491401649461,4,5
691,0,Identify user location,Location_service,Afternoon,Public,383.22626148427094,74.05743025614437,93.33720009196236,98.49058650571335,0.773780355268295,0.8657901635279966,5,4
670,0,Identify user location,Location_service,Morning,Private,324.7412405004935,83.23525830599525,106.32823137515321,104.30028585737732,0.5618814658590354,0.8864359060393665,4,3
393,0,Identify user location,Location_service,Evening,Public,283.18474304493276,86.93105877909288,99.18431658000053,91.24859193851005,0.6699529222558875,0.9005483963367334,4,4
438,0,Identify user location,Location_service,Morning,Private,308.4830761746027,106.32690448329444,92.8013285943541,101.5617105780259,0.02435497449432278,0.8943145816584018,3,2
363,0,Identify user location,Location_service,Evening,Private,296.47216816823806,74.94367690347335,102.99754330918753,109.60044215910118,0.7978080290972256,0.8895658747325444,5,3
581,0,Identify user location,Location_service,Evening,Private,381.5113310281834,95.31316615280126,90.61214850428259,97.20223402659813,0.3435114736071948,0.8717303012546503,4,4
860,0,Identify user location,Location_service,Evening,Private,322.28759438532603,85.6387108927399,98.51075330929334,113.96826121147383,0.2685499829796034,0.8829523785761911,3,4
825,0,Identify user location,Location_service,Morning,Private,254.61897629242802,82.49365723527796,98.0712327602887,115.52728639459338,0.39465657983488667,0.9001998842609437,4,5
633,0,Identify user location,Location_service,Morning,Private,302.15970593072444,87.1252180024335,100.3854216104214,100.64711111829455,0.902782189528954,0.8931064638955502,5,3
724,0,Identify user location,Location_service,Evening,Public,303.8685118737064,85.6803919865541,111.33147896651741,89.32015475727135,0.8196747336383784,0.8983805390162513,5,3
717,0,Identify user location,Location_service,Morning,Private,353.2257514910004,88.32572320825003,102.24384773046098,108.9832345995788,0.7487103626898766,0.877564200447215,5,3
562,0,Identify user location,Location_service,Evening,Public,311.5175433843894,84.18243088164265,98.7870165096087,99.12304531212372,0.07969031526248493,0.8896928342140679,3,3
915,0,Identify user location,Location_service,Afternoon,Public,337.5415866646174,73.05900686732387,94.30107934479186,109.16089760794092,0.26955894115876855,0.8754393351651171,3,2
522,0,Identify user location,Location_service,Afternoon,Public,289.01642247286327,81.39759336180235,85.6900493090242,111.42296176598794,0.949258926941404,0.8881258425144777,5,4
240,0,Identify user location,Location_service,Morning,Public,367.0749554512665,94.2088236115341,97.67366123911918,105.42503976925596,0.7080192643693088,0.8750875958572106,4,3
234,0,Identify user location,Location_service,Afternoon,Private,340.26906925212734,89.08194806713428,98.03570631699375,84.02349751043313,0.4790526784641307,0.8870712221136556,4,2
950,0,Identify user location,Location_service,Morning,Public,335.57284688669176,74.47283298941721,92.34428650966234,97.82054141490741,0.08388817840394835,0.8789608676894511,3,5
619,0,Identify user location,Location_service,Evening,Private,322.44380985845106,105.9266729142878,88.67546177648458,82.3331798010458,0.6644190794902897,0.8945191790006788,4,4
526,0,Identify user location,Location_service,Afternoon,Private,343.92940253717865,99.00603375695768,84.88840169657021,112.15914688901383,0.6589240957975817,0.8774111869613588,4,4
922,0,Identify user location,Location_service,Afternoon,Private,282.64828856592476,90.13173421489752,101.1299398299481,117.39538655912835,0.5572348910816874,0.8949033972841506,4,5
63,0,Identify user location,Location_service,Evening,Private,367.1721374610331,84.044507066922,108.15096256373141,112.97721570005376,0.17967826389504504,0.8730638597525848,3,4
771,0,Identify user location,Location_service,Evening,Public,309.0661336354457,99.59719898787893,91.01829885769676,104.36349534007773,0.18567482286987436,0.8910326388610226,3,5
509,0,Identify user location,Location_service,Afternoon,Private,332.3592779494537,92.58513058567137,97.32435293572301,96.41892881130086,0.7665090014345215,0.8866039849490996,5,4
349,0,Identify user location,Location_service,Evening,Private,389.63376438736924,98.29528400357086,91.86706218620299,101.57175489873792,0.06864117880893672,0.8694531835644101,3,4
216,0,Identify user location,Location_service,Afternoon,Public,343.0038317803459,87.79913976477083,89.22154192052871,112.9997343767433,0.7872416301488684,0.8755385068693825,5,4
267,0,Identify user location,Location_service,Morning,Public,328.70778886500193,68.82802595027016,108.61375884135309,112.12785255724134,0.2580068008926104,0.8798387350322265,3,3
966,0,Identify user location,Location_service,Morning,Private,302.9918579679078,93.6091964655407,94.04736699941103,99.16931872669959,0.16523690423227988,0.8933248166195435,3,3
792,0,Identify user location,Location_service,Evening,Public,328.18841986888924,89.85489003312706,106.42066917981849,102.92443395825698,0.1373786534439556,0.8877160531990917,3,5
793,0,Identify user location,Location_service,Afternoon,Private,332.1596240708432,82.45586831252932,79.24518741612833,110.26664754488917,0.7756922662820748,0.8750578853259896,5,5
95,0,Identify user location,Location_service,Morning,Private,345.7157081923215,80.22716311100297,93.6104549430718,90.11827625655485,0.8530878389734803,0.8802242322505648,5,5
35,0,Identify user location,Location_service,Afternoon,Private,349.20338405626035,80.53688692854844,99.72993675497602,79.7806527843445,0.8733415779582901,0.883887282269679,5,4
334,0,Identify user location,Location_service,Afternoon,Public,298.88699219569133,95.21134592396746,86.18514829879679,89.37446027486385,0.5668244427667315,0.8954322129140492,4,5
480,0,Identify user location,Location_service,Afternoon,Private,325.25768637420333,97.77964687444143,95.14404760780099,111.93644372494342,0.8741834128032427,0.8851139243802069,5,2
42,0,Identify user location,Location_service,Morning,Public,317.7060227354818,91.1835880657515,93.71459748228864,108.12591241359185,0.50203795859293,0.8860343481117062,4,5
182,0,Identify user location,Location_service,Morning,Public,288.48530660746474,94.84959466752824,88.00672476726078,97.83800621089746,0.6014439324389295,0.8963695403955536,4,3
455,0,Identify user location,Location_service,Afternoon,Public,294.42263653491096,90.50096720836882,104.91395538049494,82.49468973915927,0.4238547469948455,0.9024284651834604,4,4
763,0,Identify user location,Location_service,Morning,Public,361.0989930064968,95.75970025653841,97.65959947457385,103.23972985317518,0.27825581607277905,0.8777628100081959,3,4
545,0,Identify user location,Location_service,Evening,Public,379.7780891619118,84.34294907782494,90.74676787048726,94.17536705889485,0.05849910011822801,0.8700543796623205,3,3
986,0,Identify user location,Location_service,Morning,Private,384.18615143175015,87.66522888614061,84.42114156059608,93.85584400513385,0.9569126851730914,0.8680980853377838,5,5
378,0,Identify user location,Location_service,Afternoon,Public,332.28936739202214,86.8546607141572,91.8892276343594,93.86662527637519,0.68843106196493,0.884247296109829,4,4
749,0,Identify user location,Location_service,Evening,Private,247.6894652367348,88.89163485432925,96.40185425285847,103.17090866566464,0.9021170023659556,0.9068242727872751,5,5
921,0,Identify user location,Location_service,Evening,Public,354.2871588932305,92.97302187934243,82.77110753535966,88.68423503318276,0.33826625575822455,0.8787812907388498,4,4
604,0,Identify user location,Location_service,Morning,Public,330.24624601239447,71.9785396296331,99.50967195046981,111.88171997340433,0.5884083072154614,0.8778399565326988,4,3
380,0,Identify user location,Location_service,Afternoon,Private,307.53412867043016,101.63333808695148,103.29263982474092,89.30043696519887,0.4921205361304547,0.8995579227656126,4,4
175,0,Identify user location,Location_service,Morning,Public,333.18962872799204,75.92117583944223,93.75591901231054,93.9370673479791,0.5654793271912918,0.8814784559157983,4,5
5,0,Identify user location,Location_service,Morning,Public,348.691744689552,66.23134657499374,98.60175255032895,105.57698912659342,0.4416685322403191,0.872655119186133,4,3
80,0,Identify user location,Location_service,Morning,Private,319.517297548552,105.71283221309923,110.1731080641902,82.06348502491687,0.13879000134365194,0.90127198238225,3,3
449,0,Identify user location,Location_service,Afternoon,Private,343.9729990975268,94.73893395100308,85.35988877772279,103.01340023271679,0.3806652898853681,0.8788749935362837,4,2
945,0,Identify user location,Location_service,Evening,Public,384.1658222667081,80.28794788958507,117.79400586000175,93.41614941964302,0.8397079538044792,0.8753958557744783,5,2
26,0,Identify user location,Location_service,Afternoon,Public,292.88935328821657,78.88081981889745,79.51408700881726,107.14523208132445,0.9813819719143052,0.8858396178473757,5,3
704,0,Identify user location,Location_service,Morning,Private,375.982686312483,70.9899456973699,115.90497840948817,109.80775584065418,0.35198895008946984,0.8700456134981054,4,5
787,0,Identify user location,Location_service,Morning,Private,308.98312555004657,92.68924781643307,83.43803444178829,80.8280549748221,0.7544691189389917,0.893551210570055,5,5
110,0,Identify user location,Location_service,Afternoon,Private,280.30721904452236,88.67742172432402,84.21936153845192,88.8044372254915,0.9382258500811038,0.8983700353975762,5,5
278,0,Identify user location,Location_service,Morning,Private,311.18966292740555,90.58332073314787,70.9619515765538,82.89198602968767,0.9438061416593211,0.8883507606575732,5,3
740,0,Identify user location,Location_service,Morning,Public,322.5329400415144,87.01356050242893,105.18710178475128,100.79239574268337,0.07760986056411923,0.8887401785036805,3,5
779,0,Identify user location,Location_service,Evening,Private,295.43757640751096,83.97008617442233,91.24128270788584,112.53593561337426,0.6057032517994562,0.8882884830458124,4,5
811,0,Identify user location,Location_service,Morning,Private,306.03113019023755,104.60125093362323,94.74778976268816,89.07112084921525,0.7830362646244451,0.8984973848904445,5,3
805,0,Identify user location,Location_service,Evening,Private,281.9182581034872,92.3264358568074,77.56731302735494,101.17689097675265,0.25186327819601406,0.8936843075028928,3,5
133,0,Identify user location,Location_service,Evening,Public,270.3452280667149,76.62544624248119,109.73917314638312,88.56823211749868,0.2007029701162345,0.9048983025388776,3,5
418,0,Identify user location,Location_service,Afternoon,Public,315.9278877351402,98.8366786609222,96.15666695380902,105.07699451448488,0.8494479314993826,0.8901506356122959,5,4
394,0,Identify user location,Location_service,Afternoon,Public,331.31896890700176,71.09202722410271,79.43259085508612,84.14837837945663,0.3164243229096102,0.8794114790453474,3,4
141,0,Identify user location,Location_service,Afternoon,Private,329.9366021333489,77.8477440408381,97.9747285995565,113.64990219250413,0.3806516508458502,0.8786332236918886,4,2
582,0,Identify user location,Location_service,Morning,Public,360.82587729105893,79.92558708769839,85.11019794559503,100.3811606556872,0.6247792775520613,0.8707971011320099,4,2
399,0,Identify user location,Location_service,Morning,Private,284.443145637502,96.5963110512109,82.08912091237298,101.46214668039093,0.484806088996096,0.8953343132856021,4,5
597,0,Identify user location,Location_service,Morning,Public,324.61136506677195,92.99638409178863,88.58245653936201,92.31905668424933,0.42588865902724227,0.8875741874369681,4,3
195,0,Identify user location,Location_service,Afternoon,Public,328.26073108867047,70.8523835645599,95.76317618363429,78.76773500329045,0.20327843044577176,0.8861780225515844,3,4
796,0,Identify user location,Location_service,Evening,Private,305.71383086204,78.78554251961239,93.05696845526472,99.01520822554085,0.19946405182288152,0.8882541714919282,3,4
530,0,Identify user location,Location_service,Evening,Private,278.18183408433913,84.80072457692097,102.82365724974893,96.7267716376478,0.6597633478971481,0.9008335519949447,4,4
408,0,Identify user location,Location_service,Morning,Private,374.5694364621754,106.16115461302459,102.29698083611119,101.02536740436985,0.3846871135337957,0.8788062816414339,4,4
392,0,Identify user location,Location_service,Afternoon,Private,333.35483420314955,100.3685980437814,87.83185977757326,102.80325594607766,0.7857004074488704,0.8840968123896453,5,4
285,0,Identify user location,Location_service,Evening,Public,289.777612145838,112.59790431211978,85.95289689679551,117.30817177968608,0.5107908091796484,0.8949715372178725,4,2
442,0,Identify user location,Location_service,Evening,Public,325.067836523085,100.80823518773376,95.92208055127904,116.14438460749751,0.6412615346556972,0.8850555905129592,4,3
971,0,Identify user location,Location_service,Evening,Public,346.7246303946661,90.27804432190105,92.04748150377151,83.74777797006134,0.1799175249656938,0.8840446077816196,3,4
8,0,Identify user location,Location_service,Afternoon,Private,294.70586722568333,106.2367384790152,92.78213131958285,123.52671930762014,0.9579012748758964,0.892025811978556,5,4
699,0,Identify user location,Location_service,Evening,Public,355.08544664906896,100.70150501823102,94.37793191234613,110.7412713686288,0.39023038699021695,0.8778102953332686,4,5
20,0,Identify user location,Location_service,Evening,Private,370.6540564385456,84.18616775482178,81.88073886924708,92.5862240554215,0.11110742841618926,0.8705206663983378,3,5
551,0,Identify user location,Location_service,Afternoon,Private,318.3875576445017,104.48057262998587,105.00288184675425,115.2550526457957,0.8695483076164403,0.890661614247871,5,5
981,0,Identify user location,Location_service,Morning,Private,360.8131653945376,98.96227637627753,87.83229686292295,102.14365310860393,0.5656141035235547,0.8763165792599378,4,2
214,0,Identify user location,Location_service,Evening,Private,364.08174832300045,89.58580855791192,109.77881200483723,97.8692573920766,0.6466101973522761,0.8800614757718688,4,4
693,0,Identify user location,Location_service,Evening,Public,299.4178745601541,80.79021410685192,83.8443403354783,96.56045437655825,0.7512031164936195,0.8886797395661807,5,3
180,0,Identify user location,Location_service,Afternoon,Public,341.2180908004369,80.32161767765005,98.94489975470125,115.02087510630805,0.28376622695770204,0.8760930849728846,3,4
414,0,Identify user location,Location_service,Afternoon,Private,358.8974706706861,87.18732901854003,101.64506250224238,105.647625870315,0.3395971877032913,0.8764405847871639,4,4
204,0,Identify user location,Location_service,Morning,Private,340.75810749868776,93.35544204497099,105.86035937739861,110.12636488763208,0.22236928088808816,0.8830731236119449,3,3
682,0,Identify user location,Location_service,Afternoon,Private,317.26797665226667,96.51115075073994,85.62861941121963,92.67776048953063,0.22417557484132344,0.8896556425964254,3,3
815,0,Identify user location,Location_service,Afternoon,Public,336.73951195309456,84.61025224999355,93.79692736660272,94.27898526044633,0.8983831811251535,0.8828130948506834,5,4
72,0,Identify user location,Location_service,Morning,Public,301.8294815485652,79.9832598565015,73.79426125171905,94.610918115938,0.9421390402681005,0.8855573684625382,5,3
432,0,Identify user location,Location_service,Morning,Private,336.5879789072429,87.60492541672046,88.31108791759763,97.05814369244455,0.2615865543779946,0.8814010778656242,3,4
612,0,Identify user location,Location_service,Morning,Private,339.942228841961,111.42477515631398,99.58234862046258,83.77800352146565,0.681411953918966,0.8938190025815042,4,5
388,0,Identify user location,Location_service,Afternoon,Public,290.4782939603416,96.60607403606758,82.31683174694025,83.40609076696019,0.9005546888379373,0.8987157837343891,5,4
198,0,Identify user location,Location_service,Afternoon,Private,276.4337348867973,86.5331655506515,89.48135384831885,84.55504142795891,0.9740604078107201,0.9014707556205862,5,4
489,0,Identify user location,Location_service,Evening,Private,343.1871114994342,79.03528887697657,90.85524066348505,95.38142827547337,0.033025494134078404,0.8783811030120979,3,3
429,0,Identify user location,Location_service,Evening,Public,309.083881056131,107.24056540102637,99.0541773709612,93.12786110365442,0.7166069247877499,0.8984522037367656,5,4
829,0,Identify user location,Location_service,Evening,Private,346.76552012294917,108.94235504688191,115.30078447947763,105.03061106194912,0.637233225285216,0.8897254257549545,4,4
227,0,Identify user location,Location_service,Morning,Public,360.0469725515727,92.6897879407475,106.18052162836194,89.55651472718434,0.9082078669570876,0.8833311791160654,5,3
554,0,Identify user location,Location_service,Afternoon,Public,316.8551922453944,79.0630217614318,98.70036864803834,92.30012601866692,0.6178119830933433,0.8886664564777279,4,4
521,0,Identify user location,Location_service,Evening,Public,334.67032692120745,77.46167037809747,81.02242142802858,98.49475411327717,0.39002586027653263,0.8767251832463758,4,5
791,0,Identify user location,Location_service,Evening,Public,335.59114418033744,80.79013343090118,102.8940720751129,102.79042489774363,0.5250352955088621,0.882237659759887,4,4
709,0,Identify user location,Location_service,Afternoon,Private,339.2561090631702,93.98535448235594,103.16711394788743,109.45520455365305,0.7762814346016464,0.8831034190162297,5,3
845,0,Identify user location,Location_service,Afternoon,Public,323.540434445071,83.642506858105,87.07306625858307,91.95658078489168,0.13655288564740475,0.8849729634075614,3,4
335,0,Identify user location,Location_service,Morning,Public,328.06810311380804,106.58406191862557,99.99607619227443,115.75454593332094,0.1351595396765235,0.8870525750738938,3,2
842,0,Identify user location,Location_service,Morning,Public,376.95402445481176,92.4539068712797,98.02032351195311,109.17826462313539,0.8761034091746883,0.8709386655871455,5,4
653,0,Identify user location,Location_service,Morning,Public,326.4022862737553,88.01776432371153,90.16312283301325,102.89667238020414,0.4073240115293729,0.8832250062923366,4,4
137,0,Identify user location,Location_service,Evening,Public,264.4670372732132,88.25989351978001,101.7394426151225,98.8482172067633,0.15548517155249297,0.9046867044510418,3,3
282,0,Identify user location,Location_service,Evening,Private,292.6957186068748,97.2788629975042,101.19969687938647,93.58832952986242,0.5156031505093553,0.9006897613927677,4,4
346,0,Identify user location,Location_service,Afternoon,Private,323.1862350717085,80.61675444905819,97.07744111747627,86.41470454315844,0.2579029324765416,0.8885244446013256,3,2
265,0,Identify user location,Location_service,Evening,Public,281.63434891081033,102.1364609813036,105.45552204264304,98.0787841383337,0.15002305455285314,0.9050162808960616,3,4
70,0,Identify user location,Location_service,Evening,Private,275.65732963352974,93.41679005261832,80.15780810245815,108.59683114559893,0.47019215342492293,0.8943799555612472,4,4
147,0,Identify user location,Location_service,Afternoon,Public,358.55443595141327,80.45997189822987,96.48225607131637,107.27502824381278,0.8125768960977676,0.8728063947209704,5,3
9,0,Identify user location,Location_service,Afternoon,Public,333.7534149712667,75.56009717127051,104.4224548447288,98.28975196808878,0.2673825521891413,0.8829650060006566,3,3
592,0,Identify user location,Location_service,Afternoon,Public,299.6602583902055,93.04953353492242,107.19519343643209,92.03957606594795,0.6753506767662693,0.8996830151392681,4,3
547,0,Identify user location,Location_service,Evening,Public,308.2091137461984,89.58724827113099,101.3575665108469,96.8207170979348,0.33112534991732245,0.8934405623591187,4,4
732,0,Identify user location,Location_service,Evening,Public,280.63179515604065,89.83944603271812,83.68153768449494,90.06646798312897,0.27161867143030616,0.8981045559070756,3,3
40,0,Identify user location,Location_service,Evening,Private,289.4201937187313,80.95512723852084,89.81753059369693,89.92580997603967,0.8784855027285903,0.8949609547567796,5,5
248,0,Identify user location,Location_service,Afternoon,Public,333.5984158188113,92.80637998910025,87.68002940241388,100.07554126388013,0.006295118057128679,0.8826541419701865,3,4
932,0,Identify user location,Location_service,Afternoon,Public,245.71152981300614,86.42756080130589,86.9778042984569,100.20584855300454,0.2646546224488602,0.9049084614005735,3,5
610,0,Identify user location,Location_service,Afternoon,Public,328.22001537661083,96.75095438027788,94.40805114917823,88.19027716611417,0.018652083439849254,0.8903603502184287,3,4
39,0,Identify user location,Location_service,Afternoon,Private,342.82624244958123,88.8641798329125,100.73342416319772,83.41895285705024,0.2987101195038889,0.887216683455453,3,5
281,0,Identify user location,Location_service,Evening,Private,315.1676342199703,84.78135568107623,96.40880786988755,100.10885671162033,0.1885209941056244,0.8879232072615574,3,3
271,0,Identify user location,Location_service,Evening,Public,277.7414001863132,99.05613887937892,90.28435939682896,89.87688348102336,0.5370299242240625,0.9033179750710492,4,3
398,0,Identify user location,Location_service,Evening,Private,257.6639695368935,83.84777724179621,108.25096642721752,96.58647232058459,0.33870306840531594,0.9077663508807478,4,4
253,0,Identify user location,Location_service,Morning,Public,319.9012880449224,87.12685847000824,90.79867346220931,98.44524702802376,0.9991372806499754,0.8861757890528261,5,3
975,0,Identify user location,Location_service,Afternoon,Public,309.0415214243785,98.5797371973982,90.25144928648997,94.69328855161046,0.4751767875515548,0.8932147497709041,4,4
772,0,Identify user location,Location_service,Morning,Private,369.06026356837924,76.29509946017822,111.30797282353426,99.22966300975824,0.8679872030602799,0.8750684673586068,5,4
98,0,Identify user location,Location_service,Morning,Private,291.594990777685,116.05744354236549,92.41136351332932,104.75192787895692,0.19525384848449057,0.9006697282681968,3,2
56,0,Identify user location,Location_service,Morning,Public,265.3064505203435,98.77982589362537,98.91048221695166,83.61405962203492,0.36217986209444875,0.9107790419755217,4,4
371,0,Identify user location,Location_service,Morning,Public,260.2552689725164,79.59892308580392,100.67239124950041,104.54552000658323,0.28653065295860436,0.9015934486628873,3,5
369,0,Identify user location,Location_service,Afternoon,Private,304.4528555805096,79.00268382777482,80.3507499543804,80.1513510715495,0.21432775661830983,0.8903604920447055,3,4
898,0,Identify user location,Location_service,Afternoon,Public,343.39812567178876,85.21973167546912,85.7645973686683,116.99205165180989,0.8803048460077811,0.8726633357578341,5,4
888,0,Identify user location,Location_service,Afternoon,Public,333.5601492328231,82.46642077540074,85.8221371383042,103.30990205003383,0.5663600187136416,0.8784077271573978,4,2
615,0,Identify user location,Location_service,Morning,Public,326.02590051802355,71.3428976294708,101.89101569745414,100.09781982613674,0.3269495249716228,0.8827362736364043,4,5
538,0,Identify user location,Location_service,Evening,Public,365.7786361876148,95.28853667690109,77.2605299682289,98.89930198100986,0.9039109250514843,0.8719121906985413,5,3
978,0,Identify user location,Location_service,Morning,Public,346.70032329085564,98.981715282148,109.00983095721965,84.766817753614,0.2670170744592697,0.8908501743254802,3,4
781,0,Identify user location,Location_service,Afternoon,Public,296.9900143494317,85.15708422621387,85.35009745507689,102.35816884117644,0.3813813130758329,0.8893701286645412,4,4
757,0,Identify user location,Location_service,Evening,Private,290.45235366069005,81.91711947522658,96.25338043815792,129.62327936048564,0.10922893681147283,0.8857663922933421,3,3
797,0,Identify user location,Location_service,Morning,Private,327.10750104301593,95.12135994295551,100.46574637492046,107.47586661382485,0.8330361452744118,0.8865688036065975,5,3
172,0,Identify user location,Location_service,Morning,Public,266.6414569112968,77.84920383484715,92.70711118044001,98.52898563985896,0.10137706092201404,0.8988116005052701,3,4
